issue_id,action_time,action,what,user,milestone,when
27,2/17/17,subscribed,no label,user1,Magic link setup complete,1487341737
27,2/17/17,mentioned,no label,user1,Magic link setup complete,1487341737
27,2/16/17,moved_columns_in_project,no label,user0,Magic link setup complete,1487281462
27,2/16/17,moved_columns_in_project,no label,user0,Magic link setup complete,1487281459
27,2/16/17,added_to_project,no label,user0,Magic link setup complete,1487281456
27,2/16/17,demilestoned,no label,user1,Magic link setup complete,1487260678
27,2/16/17,milestoned,no label,user1,Magic link setup complete,1487260678
27,2/16/17,milestoned,no label,user1,Magic link setup complete,1487260673
27,2/16/17,labeled,urgent,user1,Magic link setup complete,1487260651
27,2/16/17,labeled,question,user1,Magic link setup complete,1487260651
27,2/16/17,assigned,no label,user2,Magic link setup complete,1487260571
27,2/16/17,assigned,no label,user0,Magic link setup complete,1487260571
27,2/16/17,assigned,no label,user1,Magic link setup complete,1487260571
28,4/19/17,labeled,requirement,user0,Fingerprint authentication complete,1492569534
28,3/11/17,moved_columns_in_project,no label,user2,Fingerprint authentication complete,1489246424
28,2/20/17,moved_columns_in_project,no label,user0,Fingerprint authentication complete,1487612324
28,2/17/17,closed,no label,user1,Fingerprint authentication complete,1487305436
28,2/17/17,milestoned,no label,user1,Fingerprint authentication complete,1487298767
28,2/16/17,added_to_project,no label,user0,Fingerprint authentication complete,1487281453
28,2/16/17,assigned,no label,user1,Fingerprint authentication complete,1487261922
28,2/16/17,converted_note_to_issue,no label,user1,Fingerprint authentication complete,1487261695
29,4/19/17,labeled,requirement,user0,Magic link setup complete,1492569528
29,3/11/17,moved_columns_in_project,no label,user2,Magic link setup complete,1489246429
29,2/20/17,moved_columns_in_project,no label,user0,Magic link setup complete,1487612322
29,2/17/17,closed,no label,user1,Magic link setup complete,1487305207
29,2/17/17,milestoned,no label,user1,Magic link setup complete,1487305198
29,2/16/17,added_to_project,no label,user0,Magic link setup complete,1487281451
29,2/16/17,assigned,no label,user1,Magic link setup complete,1487261905
29,2/16/17,converted_note_to_issue,no label,user1,Magic link setup complete,1487261700
30,4/19/17,labeled,requirement,user0,,1492569521
30,3/11/17,moved_columns_in_project,no label,user2,,1489246432
30,2/16/17,added_to_project,no label,user0,,1487281445
30,2/16/17,closed,no label,user1,,1487268445
30,2/16/17,assigned,no label,user1,,1487261856
30,2/16/17,converted_note_to_issue,no label,user1,,1487261706
31,4/19/17,labeled,requirement,user0,Fingerprint authentication complete,1492569514
31,2/16/17,added_to_project,no label,user0,Fingerprint authentication complete,1487281443
31,2/16/17,closed,no label,user1,Fingerprint authentication complete,1487274291
31,2/16/17,milestoned,no label,user1,Fingerprint authentication complete,1487274276
31,2/16/17,assigned,no label,user1,Fingerprint authentication complete,1487271680
31,2/16/17,renamed,no label,user1,Fingerprint authentication complete,1487271678
32,2/16/17,closed,no label,user1,,1487286583
32,2/16/17,merged,no label,user1,,1487286583
32,2/16/17,referenced,no label,user1,,1487286583
33,3/11/17,moved_columns_in_project,no label,user2,Fingerprint authentication complete,1489246397
33,2/20/17,added_to_project,no label,user0,Fingerprint authentication complete,1487612297
33,2/19/17,closed,no label,user1,Fingerprint authentication complete,1487524067
33,2/17/17,assigned,no label,user1,Fingerprint authentication complete,1487306150
33,2/17/17,milestoned,no label,user1,Fingerprint authentication complete,1487306141
33,2/17/17,labeled,urgent,user1,Fingerprint authentication complete,1487306135
33,2/17/17,converted_note_to_issue,no label,user1,Fingerprint authentication complete,1487305609
34,3/11/17,moved_columns_in_project,no label,user2,Fingerprint authentication complete,1489246405
34,2/20/17,added_to_project,no label,user0,Fingerprint authentication complete,1487612296
34,2/18/17,closed,no label,user1,Fingerprint authentication complete,1487446176
34,2/17/17,assigned,no label,user1,Fingerprint authentication complete,1487306398
34,2/17/17,labeled,UI,user1,Fingerprint authentication complete,1487306368
34,2/17/17,labeled,urgent,user1,Fingerprint authentication complete,1487306215
34,2/17/17,milestoned,no label,user1,Fingerprint authentication complete,1487306168
34,2/17/17,converted_note_to_issue,no label,user1,Fingerprint authentication complete,1487305613
35,3/11/17,moved_columns_in_project,no label,user2,Magic link setup complete,1489246408
35,2/20/17,added_to_project,no label,user0,Magic link setup complete,1487612294
35,2/17/17,closed,no label,user0,Magic link setup complete,1487341191
35,2/17/17,assigned,no label,user1,Magic link setup complete,1487306391
35,2/17/17,labeled,urgent,user1,Magic link setup complete,1487306114
35,2/17/17,milestoned,no label,user1,Magic link setup complete,1487306102
35,2/17/17,converted_note_to_issue,no label,user1,Magic link setup complete,1487305619
36,3/11/17,moved_columns_in_project,no label,user2,Magic link setup complete,1489246420
36,2/28/17,added_to_project,no label,user0,Magic link setup complete,1488304582
36,2/20/17,closed,no label,user0,Magic link setup complete,1487612902
36,2/17/17,demilestoned,no label,user1,Magic link setup complete,1487306089
36,2/17/17,milestoned,no label,user1,Magic link setup complete,1487306089
36,2/17/17,milestoned,no label,user1,Magic link setup complete,1487306079
36,2/17/17,labeled,urgent,user1,Magic link setup complete,1487306067
36,2/17/17,assigned,no label,user1,Magic link setup complete,1487306052
36,2/17/17,converted_note_to_issue,no label,user1,Magic link setup complete,1487305623
37,3/11/17,moved_columns_in_project,no label,user2,Testing and debugging,1489246448
37,3/11/17,moved_columns_in_project,no label,user0,Testing and debugging,1489191273
37,3/7/17,closed,no label,user2,Testing and debugging,1488927664
37,2/20/17,added_to_project,no label,user0,Testing and debugging,1487612285
37,2/17/17,assigned,no label,user1,Testing and debugging,1487306384
37,2/17/17,milestoned,no label,user1,Testing and debugging,1487306011
37,2/17/17,labeled,UI,user1,Testing and debugging,1487306004
37,2/17/17,labeled,lowpriority,user1,Testing and debugging,1487306004
37,2/17/17,labeled,enhancement,user1,Testing and debugging,1487306004
37,2/17/17,converted_note_to_issue,no label,user1,Testing and debugging,1487305715
38,3/11/17,moved_columns_in_project,no label,user2,Testing and debugging,1489246444
38,3/11/17,moved_columns_in_project,no label,user0,Testing and debugging,1489191271
38,3/7/17,closed,no label,user2,Testing and debugging,1488927680
38,2/20/17,added_to_project,no label,user0,Testing and debugging,1487612287
38,2/17/17,assigned,no label,user1,Testing and debugging,1487306376
38,2/17/17,milestoned,no label,user1,Testing and debugging,1487305986
38,2/17/17,labeled,lowpriority,user1,Testing and debugging,1487305817
38,2/17/17,labeled,enhancement,user1,Testing and debugging,1487305817
38,2/17/17,converted_note_to_issue,no label,user1,Testing and debugging,1487305721
39,2/17/17,closed,no label,user1,,1487307721
39,2/17/17,merged,no label,user1,,1487307721
39,2/17/17,referenced,no label,user1,,1487307721
40,2/17/17,closed,no label,user2,,1487367974
40,2/17/17,merged,no label,user2,,1487367974
40,2/17/17,referenced,no label,user2,,1487367974
41,2/17/17,closed,no label,user2,,1487372941
41,2/17/17,merged,no label,user2,,1487372941
41,2/17/17,referenced,no label,user2,,1487372941
42,2/18/17,closed,no label,user2,,1487376891
42,2/18/17,merged,no label,user2,,1487376891
42,2/18/17,referenced,no label,user2,,1487376891
43,2/18/17,closed,no label,user1,,1487377471
43,2/18/17,merged,no label,user1,,1487377471
43,2/18/17,referenced,no label,user1,,1487377471
44,3/11/17,moved_columns_in_project,no label,user0,v3,1489191257
44,3/9/17,closed,no label,user1,v3,1489025952
44,3/8/17,demilestoned,no label,user1,v3,1488998663
44,3/8/17,milestoned,no label,user1,v3,1488998663
44,3/8/17,demilestoned,no label,user1,v3,1488998659
44,3/8/17,milestoned,no label,user1,v3,1488998659
44,3/8/17,demilestoned,no label,user1,v3,1488998656
44,3/8/17,milestoned,no label,user1,v3,1488998656
44,2/20/17,added_to_project,no label,user0,v3,1487612268
44,2/18/17,assigned,no label,user2,v3,1487432216
44,2/18/17,assigned,no label,user1,v3,1487432212
44,2/18/17,labeled,mediumpriority,user1,v3,1487432206
44,2/18/17,labeled,bug,user1,v3,1487432206
44,2/18/17,milestoned,no label,user1,v3,1487432190
45,2/20/17,added_to_project,no label,user0,Voice recognition setup complete,1487612277
45,2/18/17,closed,no label,user1,Voice recognition setup complete,1487442718
45,2/18/17,subscribed,no label,user2,Voice recognition setup complete,1487440840
45,2/18/17,mentioned,no label,user2,Voice recognition setup complete,1487440840
45,2/18/17,subscribed,no label,user0,Voice recognition setup complete,1487440840
45,2/18/17,mentioned,no label,user0,Voice recognition setup complete,1487440840
45,2/18/17,labeled,urgent,user1,Voice recognition setup complete,1487432395
45,2/18/17,assigned,no label,user1,Voice recognition setup complete,1487432372
45,2/18/17,milestoned,no label,user1,Voice recognition setup complete,1487432372
45,2/18/17,labeled,VoiceDNA,user1,Voice recognition setup complete,1487432372
46,2/21/17,moved_columns_in_project,no label,user0,Voice recognition setup complete,1487640071
46,2/21/17,moved_columns_in_project,no label,user0,Voice recognition setup complete,1487640068
46,2/20/17,closed,no label,user0,Voice recognition setup complete,1487612455
46,2/20/17,moved_columns_in_project,no label,user0,Voice recognition setup complete,1487612342
46,2/20/17,moved_columns_in_project,no label,user0,Voice recognition setup complete,1487612262
46,2/20/17,added_to_project,no label,user0,Voice recognition setup complete,1487612260
46,2/18/17,assigned,no label,user2,Voice recognition setup complete,1487445819
46,2/18/17,assigned,no label,user0,Voice recognition setup complete,1487445819
46,2/18/17,assigned,no label,user1,Voice recognition setup complete,1487445819
46,2/18/17,milestoned,no label,user1,Voice recognition setup complete,1487445819
46,2/18/17,labeled,question,user1,Voice recognition setup complete,1487445819
46,2/18/17,labeled,lowpriority,user1,Voice recognition setup complete,1487445819
46,2/18/17,labeled,enhancement,user1,Voice recognition setup complete,1487445819
47,2/23/17,moved_columns_in_project,no label,user0,Testing and debugging,1487882836
47,2/23/17,closed,no label,user1,Testing and debugging,1487881287
47,2/20/17,added_to_project,no label,user0,Testing and debugging,1487612270
47,2/18/17,assigned,no label,user2,Testing and debugging,1487446117
47,2/18/17,assigned,no label,user1,Testing and debugging,1487446117
47,2/18/17,milestoned,no label,user1,Testing and debugging,1487446117
47,2/18/17,labeled,UI,user1,Testing and debugging,1487446117
47,2/18/17,labeled,mediumpriority,user1,Testing and debugging,1487446117
47,2/18/17,labeled,bug,user1,Testing and debugging,1487446117
48,3/11/17,moved_columns_in_project,no label,user0,Testing and debugging,1489191276
48,3/7/17,closed,no label,user2,Testing and debugging,1488927707
48,2/21/17,subscribed,no label,user1,Testing and debugging,1487688517
48,2/21/17,mentioned,no label,user1,Testing and debugging,1487688517
48,2/20/17,added_to_project,no label,user0,Testing and debugging,1487612258
48,2/18/17,labeled,lowpriority,user1,Testing and debugging,1487455051
48,2/18/17,labeled,enhancement,user1,Testing and debugging,1487455051
48,2/18/17,milestoned,no label,user1,Testing and debugging,1487455043
48,2/18/17,assigned,no label,user1,Testing and debugging,1487455029
49,2/18/17,closed,no label,user1,,1487455149
49,2/18/17,merged,no label,user1,,1487455149
49,2/18/17,referenced,no label,user1,,1487455149
49,2/18/17,assigned,no label,user1,,1487455144
50,4/13/17,closed,no label,user1,v3,1492114509
50,3/8/17,unlabeled,lowpriority,user1,v3,1489002662
50,3/8/17,labeled,mediumpriority,user1,v3,1489002662
50,3/8/17,renamed,no label,user1,v3,1488998707
50,3/8/17,milestoned,no label,user1,v3,1488998681
50,3/8/17,demilestoned,no label,user1,v3,1488998678
50,2/23/17,unlabeled,mediumpriority,user2,v3,1487875085
50,2/23/17,labeled,lowpriority,user2,v3,1487875069
50,2/20/17,added_to_project,no label,user0,v3,1487612248
50,2/20/17,assigned,no label,user2,v3,1487575162
50,2/20/17,assigned,no label,user1,v3,1487575162
50,2/20/17,milestoned,no label,user1,v3,1487575162
50,2/20/17,labeled,mediumpriority,user1,v3,1487575162
50,2/20/17,labeled,bug,user1,v3,1487575162
51,2/21/17,closed,no label,user2,,1487642892
51,2/21/17,merged,no label,user2,,1487642892
51,2/21/17,referenced,no label,user2,,1487642892
52,2/21/17,closed,no label,user2,,1487644962
52,2/21/17,merged,no label,user2,,1487644962
52,2/21/17,referenced,no label,user2,,1487644962
53,2/21/17,closed,no label,user2,,1487646893
53,2/21/17,merged,no label,user2,,1487646893
53,2/21/17,referenced,no label,user2,,1487646893
54,2/21/17,closed,no label,user2,,1487713998
54,2/21/17,merged,no label,user2,,1487713998
54,2/21/17,referenced,no label,user2,,1487713998
55,2/23/17,closed,no label,user2,,1487875938
55,2/23/17,merged,no label,user2,,1487875938
55,2/23/17,referenced,no label,user2,,1487875938
56,2/23/17,closed,no label,user2,,1487877172
56,2/23/17,merged,no label,user2,,1487877172
56,2/23/17,referenced,no label,user2,,1487877172
57,2/23/17,closed,no label,user2,,1487878703
57,2/23/17,merged,no label,user2,,1487878703
57,2/23/17,referenced,no label,user2,,1487878703
58,2/23/17,closed,no label,user2,,1487879464
58,2/23/17,merged,no label,user2,,1487879464
58,2/23/17,referenced,no label,user2,,1487879464
59,3/11/17,moved_columns_in_project,no label,user0,Demo day,1489191255
59,3/7/17,closed,no label,user2,Demo day,1488925415
59,2/28/17,added_to_project,no label,user0,Demo day,1488304566
59,2/23/17,assigned,no label,user1,Demo day,1487885749
59,2/23/17,milestoned,no label,user1,Demo day,1487885749
59,2/23/17,labeled,urgent,user1,Demo day,1487885749
59,2/23/17,labeled,bug,user1,Demo day,1487885749
60,3/11/17,moved_columns_in_project,no label,user0,v3,1489191252
60,3/9/17,closed,no label,user1,v3,1489032038
60,3/8/17,milestoned,no label,user1,v3,1488998733
60,3/8/17,demilestoned,no label,user1,v3,1488998730
60,2/28/17,added_to_project,no label,user0,v3,1488304569
60,2/23/17,assigned,no label,user1,v3,1487885859
60,2/23/17,milestoned,no label,user1,v3,1487885859
60,2/23/17,labeled,VoiceDNA,user1,v3,1487885859
60,2/23/17,labeled,mediumpriority,user1,v3,1487885859
60,2/23/17,labeled,bug,user1,v3,1487885859
61,3/11/17,moved_columns_in_project,no label,user0,,1489191262
61,3/8/17,closed,no label,user1,,1488998823
61,3/7/17,subscribed,no label,user1,,1488925581
61,3/7/17,mentioned,no label,user1,,1488925581
61,3/6/17,renamed,no label,user1,,1488826291
61,3/4/17,labeled,urgent,user1,,1488646217
61,2/28/17,added_to_project,no label,user0,,1488304573
61,2/24/17,renamed,no label,user1,,1487913849
61,2/23/17,assigned,no label,user2,,1487887173
61,2/23/17,assigned,no label,user0,,1487887173
61,2/23/17,assigned,no label,user1,,1487887173
62,4/19/17,labeled,requirement,user0,,1492569501
62,3/11/17,moved_columns_in_project,no label,user0,,1489191260
62,3/1/17,closed,no label,user1,,1488380538
62,2/28/17,added_to_project,no label,user0,,1488304576
63,4/19/17,labeled,feedback,user0,,1492569464
63,3/11/17,added_to_project,no label,user0,,1489191317
63,3/4/17,closed,no label,user1,,1488654165
64,3/11/17,added_to_project,no label,user0,,1489191314
64,3/5/17,closed,no label,user1,,1488734081
64,3/4/17,labeled,lowpriority,user1,,1488646182
64,3/4/17,labeled,enhancement,user1,,1488646182
65,3/11/17,added_to_project,no label,user0,,1489191313
65,3/5/17,closed,no label,user1,,1488733568
65,3/4/17,subscribed,no label,user2,,1488657385
65,3/4/17,mentioned,no label,user2,,1488657385
65,3/4/17,subscribed,no label,user0,,1488657348
65,3/4/17,mentioned,no label,user0,,1488657348
65,3/4/17,subscribed,no label,user1,,1488657287
65,3/4/17,mentioned,no label,user1,,1488657287
65,3/4/17,subscribed,no label,user0,,1488657106
65,3/4/17,mentioned,no label,user0,,1488657106
65,3/4/17,subscribed,no label,user2,,1488656685
65,3/4/17,mentioned,no label,user2,,1488656685
65,3/4/17,subscribed,no label,user0,,1488656685
65,3/4/17,mentioned,no label,user0,,1488656685
65,3/4/17,assigned,no label,user1,,1488656615
65,3/4/17,labeled,mediumpriority,user1,,1488656615
65,3/4/17,labeled,enhancement,user1,,1488656615
66,3/5/17,closed,no label,user1,,1488694132
66,3/5/17,merged,no label,user1,,1488694131
66,3/5/17,referenced,no label,user1,,1488694131
66,3/5/17,renamed,no label,user1,,1488694117
67,3/5/17,closed,no label,user1,,1488695842
67,3/5/17,merged,no label,user1,,1488695842
67,3/5/17,referenced,no label,user1,,1488695842
68,3/5/17,closed,no label,user1,,1488732398
68,3/5/17,merged,no label,user1,,1488732398
68,3/5/17,referenced,no label,user1,,1488732398
69,3/11/17,added_to_project,no label,user0,,1489191309
69,3/5/17,labeled,mediumpriority,user1,,1488745122
69,3/5/17,assigned,no label,user1,,1488745117
69,3/5/17,closed,no label,user1,,1488745114
70,3/5/17,closed,no label,user1,,1488745391
70,3/5/17,merged,no label,user1,,1488745391
70,3/5/17,referenced,no label,user1,,1488745391
70,3/5/17,assigned,no label,user1,,1488745163
71,3/11/17,added_to_project,no label,user0,,1489191307
71,3/8/17,closed,no label,user1,,1488940668
71,3/5/17,assigned,no label,user1,,1488745659
71,3/5/17,labeled,lowpriority,user1,,1488745659
71,3/5/17,labeled,enhancement,user1,,1488745659
72,3/7/17,closed,no label,user2,,1488913404
72,3/7/17,merged,no label,user2,,1488913404
72,3/7/17,referenced,no label,user2,,1488913404
73,3/7/17,closed,no label,user2,,1488917244
73,3/7/17,merged,no label,user2,,1488917244
73,3/7/17,referenced,no label,user2,,1488917244
74,3/7/17,closed,no label,user2,,1488924954
74,3/7/17,merged,no label,user2,,1488924954
74,3/7/17,referenced,no label,user2,,1488924954
75,3/7/17,closed,no label,user2,,1488925878
75,3/7/17,merged,no label,user2,,1488925878
75,3/7/17,referenced,no label,user2,,1488925878
76,3/7/17,closed,no label,user2,,1488926529
76,3/7/17,merged,no label,user2,,1488926529
76,3/7/17,referenced,no label,user2,,1488926529
77,3/7/17,closed,no label,user2,,1488926953
77,3/7/17,merged,no label,user2,,1488926953
77,3/7/17,referenced,no label,user2,,1488926953
78,3/8/17,closed,no label,user1,,1488941196
78,3/8/17,merged,no label,user1,,1488941196
78,3/8/17,referenced,no label,user1,,1488941196
79,4/13/17,closed,no label,user1,,1492114490
79,3/11/17,added_to_project,no label,user0,,1489191301
79,3/8/17,assigned,no label,user1,,1488945509
79,3/8/17,labeled,mediumpriority,user1,,1488945509
79,3/8/17,labeled,enhancement,user1,,1488945509
80,3/8/17,closed,no label,user1,,1488945838
80,3/8/17,merged,no label,user1,,1488945838
80,3/8/17,referenced,no label,user1,,1488945838
81,3/8/17,closed,no label,user1,,1488947243
81,3/8/17,merged,no label,user1,,1488947243
81,3/8/17,referenced,no label,user1,,1488947243
82,3/11/17,added_to_project,no label,user0,v3,1489191293
82,3/9/17,closed,no label,user1,v3,1489029573
82,3/8/17,labeled,urgent,user1,v3,1489015789
82,3/8/17,labeled,UI,user1,v3,1489015789
82,3/8/17,assigned,no label,user1,v3,1489015789
82,3/8/17,milestoned,no label,user1,v3,1489015789
83,3/11/17,added_to_project,no label,user0,v3,1489191292
83,3/9/17,closed,no label,user1,v3,1489021322
83,3/8/17,labeled,urgent,user1,v3,1489015978
83,3/8/17,labeled,bug,user1,v3,1489015978
83,3/8/17,assigned,no label,user1,v3,1489015978
83,3/8/17,milestoned,no label,user1,v3,1489015978
84,4/13/17,closed,no label,user1,v3,1492114473
84,3/15/17,demilestoned,no label,user1,v3,1489600400
84,3/15/17,milestoned,no label,user1,v3,1489600400
84,3/11/17,added_to_project,no label,user0,v3,1489191284
84,3/9/17,assigned,no label,user2,v3,1489019265
84,3/9/17,assigned,no label,user1,v3,1489019265
84,3/9/17,milestoned,no label,user1,v3,1489019265
84,3/9/17,labeled,mediumpriority,user1,v3,1489019265
85,4/13/17,closed,no label,user1,v3,1492114420
85,3/11/17,added_to_project,no label,user0,v3,1489191282
85,3/9/17,milestoned,no label,user1,v3,1489029733
85,3/9/17,assigned,no label,user1,v3,1489029731
85,3/9/17,labeled,bug,user1,v3,1489029730
86,3/13/17,closed,no label,user1,v3,1489381069
86,3/13/17,merged,no label,user1,v3,1489381069
86,3/13/17,referenced,no label,user1,v3,1489381069
86,3/13/17,assigned,no label,user1,v3,1489372016
86,3/13/17,milestoned,no label,user1,v3,1489372005
87,4/13/17,closed,no label,user1,v4,1492114453
87,3/21/17,subscribed,no label,user2,v4,1490131190
87,3/21/17,mentioned,no label,user2,v4,1490131190
87,3/21/17,subscribed,no label,user1,v4,1490131190
87,3/21/17,mentioned,no label,user1,v4,1490131190
87,3/20/17,assigned,no label,user2,v4,1490033335
87,3/20/17,assigned,no label,user0,v4,1490033335
87,3/20/17,assigned,no label,user1,v4,1490033335
87,3/20/17,milestoned,no label,user0,v4,1490033335
87,3/20/17,labeled,question,user0,v4,1490033335
87,3/20/17,labeled,mediumpriority,user0,v4,1490033335
88,3/26/17,closed,no label,user1,,1490551592
88,3/26/17,merged,no label,user1,,1490551592
88,3/26/17,referenced,no label,user1,,1490551592